Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2015-08-22,01:00,Rodoviária do Plano Piloto,DF03,FMC,44.43,ug/m3,manual
2015-09-10,01:00,Rodoviária do Plano Piloto,DF03,FMC,3.74,ug/m3,manual
2015-09-12,01:00,Rodoviária do Plano Piloto,DF03,FMC,17.44,ug/m3,manual
2015-09-20,01:00,Rodoviária do Plano Piloto,DF03,FMC,17.44,ug/m3,manual
2015-09-28,01:00,Rodoviária do Plano Piloto,DF03,FMC,34.52,ug/m3,manual
2015-10-06,01:00,Rodoviária do Plano Piloto,DF03,FMC,4.27,ug/m3,manual
2015-10-14,01:00,Rodoviária do Plano Piloto,DF03,FMC,14.95,ug/m3,manual
2015-10-22,01:00,Rodoviária do Plano Piloto,DF03,FMC,37.37,ug/m3,manual
2015-10-30,01:00,Rodoviária do Plano Piloto,DF03,FMC,25.33,ug/m3,manual
2015-11-07,01:00,Rodoviária do Plano Piloto,DF03,FMC,5.81,ug/m3,manual
2015-11-13,01:00,Rodoviária do Plano Piloto,DF03,FMC,10.39,ug/m3,manual
2015-11-20,01:00,Rodoviária do Plano Piloto,DF03,FMC,3.74,ug/m3,manual
2015-11-26,01:00,Rodoviária do Plano Piloto,DF03,FMC,25.33,ug/m3,manual
2015-12-05,01:00,Rodoviária do Plano Piloto,DF03,FMC,12.08,ug/m3,manual
2015-01-06,01:00,Setor Comercial Sul,DF05,FMC,27.88,ug/m3,manual
2015-01-08,01:00,Setor Comercial Sul,DF05,FMC,15.61,ug/m3,manual
2015-01-10,01:00,Setor Comercial Sul,DF05,FMC,25.27,ug/m3,manual
2015-01-13,01:00,Setor Comercial Sul,DF05,FMC,22.67,ug/m3,manual
2015-01-15,01:00,Setor Comercial Sul,DF05,FMC,13.18,ug/m3,manual
2015-01-18,01:00,Setor Comercial Sul,DF05,FMC,15.61,ug/m3,manual
2015-01-21,01:00,Setor Comercial Sul,DF05,FMC,22.67,ug/m3,manual
2015-01-24,01:00,Setor Comercial Sul,DF05,FMC,15.61,ug/m3,manual
2015-01-27,01:00,Setor Comercial Sul,DF05,FMC,12.26,ug/m3,manual
2015-01-30,01:00,Setor Comercial Sul,DF05,FMC,17.83,ug/m3,manual
2015-02-03,01:00,Setor Comercial Sul,DF05,FMC,13.38,ug/m3,manual
2015-02-05,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-02-09,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-02-11,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-02-21,01:00,Setor Comercial Sul,DF05,FMC,3.35,ug/m3,manual
2015-02-27,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-03-03,01:00,Setor Comercial Sul,DF05,FMC,5.2,ug/m3,manual
2015-03-08,01:00,Setor Comercial Sul,DF05,FMC,4.15,ug/m3,manual
2015-03-11,01:00,Setor Comercial Sul,DF05,FMC,22.67,ug/m3,manual
2015-03-17,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-03-24,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-03-27,01:00,Setor Comercial Sul,DF05,FMC,15.61,ug/m3,manual
2015-03-31,01:00,Setor Comercial Sul,DF05,FMC,25.28,ug/m3,manual
2015-04-06,01:00,Setor Comercial Sul,DF05,FMC,3.35,ug/m3,manual
2015-04-09,01:00,Setor Comercial Sul,DF05,FMC,7.59,ug/m3,manual
2015-04-12,01:00,Setor Comercial Sul,DF05,FMC,1.09,ug/m3,manual
2015-04-14,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-04-18,01:00,Setor Comercial Sul,DF05,FMC,5.2,ug/m3,manual
2015-04-24,01:00,Setor Comercial Sul,DF05,FMC,13.38,ug/m3,manual
2015-04-29,01:00,Setor Comercial Sul,DF05,FMC,15.61,ug/m3,manual
2015-05-01,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-05-05,01:00,Setor Comercial Sul,DF05,FMC,22.67,ug/m3,manual
2015-05-07,01:00,Setor Comercial Sul,DF05,FMC,13.38,ug/m3,manual
2015-05-11,01:00,Setor Comercial Sul,DF05,FMC,11.15,ug/m3,manual
2015-05-15,01:00,Setor Comercial Sul,DF05,FMC,13.13,ug/m3,manual
2015-05-23,01:00,Setor Comercial Sul,DF05,FMC,0.97,ug/m3,manual
2015-05-31,01:00,Setor Comercial Sul,DF05,FMC,17.83,ug/m3,manual
2015-06-02,01:00,Setor Comercial Sul,DF05,FMC,11.5,ug/m3,manual
2015-06-06,01:00,Setor Comercial Sul,DF05,FMC,5.2,ug/m3,manual
2015-06-10,01:00,Setor Comercial Sul,DF05,FMC,1.86,ug/m3,manual
2015-06-13,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-06-16,01:00,Setor Comercial Sul,DF05,FMC,13.38,ug/m3,manual
2015-06-21,01:00,Setor Comercial Sul,DF05,FMC,11.15,ug/m3,manual
2015-06-24,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-06-29,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-07-05,01:00,Setor Comercial Sul,DF05,FMC,9.29,ug/m3,manual
2015-07-07,01:00,Setor Comercial Sul,DF05,FMC,9.29,ug/m3,manual
2015-07-11,01:00,Setor Comercial Sul,DF05,FMC,1.86,ug/m3,manual
2015-08-04,01:00,Setor Comercial Sul,DF05,FMC,6.32,ug/m3,manual
2015-08-10,01:00,Setor Comercial Sul,DF05,FMC,13.38,ug/m3,manual
2015-09-10,01:00,Setor Comercial Sul,DF05,FMC,11.15,ug/m3,manual
2015-09-12,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-09-20,01:00,Setor Comercial Sul,DF05,FMC,17.84,ug/m3,manual
2015-09-28,01:00,Setor Comercial Sul,DF05,FMC,11.15,ug/m3,manual
2015-10-06,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-10-14,01:00,Setor Comercial Sul,DF05,FMC,5.2,ug/m3,manual
2015-10-22,01:00,Setor Comercial Sul,DF05,FMC,15.61,ug/m3,manual
2015-10-30,01:00,Setor Comercial Sul,DF05,FMC,7.06,ug/m3,manual
2015-11-07,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-11-20,01:00,Setor Comercial Sul,DF05,FMC,11.15,ug/m3,manual
2015-11-26,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-12-05,01:00,Setor Comercial Sul,DF05,FMC,3.35,ug/m3,manual
2015-12-11,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-12-19,01:00,Setor Comercial Sul,DF05,FMC,3.34,ug/m3,manual
2015-12-23,01:00,Setor Comercial Sul,DF05,FMC,3.35,ug/m3,manual
2015-01-06,01:00,Fercal I,DF01,FMC,42.79,ug/m3,manual
2015-01-08,01:00,Fercal I,DF01,FMC,36.23,ug/m3,manual
2015-01-18,01:00,Fercal I,DF01,FMC,32.85,ug/m3,manual
2015-01-21,01:00,Fercal I,DF01,FMC,12.07,ug/m3,manual
2015-01-24,01:00,Fercal I,DF01,FMC,17.39,ug/m3,manual
2015-01-27,01:00,Fercal I,DF01,FMC,29.45,ug/m3,manual
2015-01-30,01:00,Fercal I,DF01,FMC,36.21,ug/m3,manual
2015-02-03,01:00,Fercal I,DF01,FMC,26.08,ug/m3,manual
2015-02-05,01:00,Fercal I,DF01,FMC,23.18,ug/m3,manual
2015-02-09,01:00,Fercal I,DF01,FMC,6.76,ug/m3,manual
2015-02-11,01:00,Fercal I,DF01,FMC,17.38,ug/m3,manual
2015-02-21,01:00,Fercal I,DF01,FMC,6.98,ug/m3,manual
2015-02-27,01:00,Fercal I,DF01,FMC,20.28,ug/m3,manual
2015-03-03,01:00,Fercal I,DF01,FMC,17.38,ug/m3,manual
2015-03-08,01:00,Fercal I,DF01,FMC,12.08,ug/m3,manual
2015-03-11,01:00,Fercal I,DF01,FMC,23.18,ug/m3,manual
2015-03-17,01:00,Fercal I,DF01,FMC,21.74,ug/m3,manual
2015-03-24,01:00,Fercal I,DF01,FMC,21.73,ug/m3,manual
2015-03-27,01:00,Fercal I,DF01,FMC,21.42,ug/m3,manual
2015-03-31,01:00,Fercal I,DF01,FMC,32.83,ug/m3,manual
2015-04-06,01:00,Fercal I,DF01,FMC,20.28,ug/m3,manual
2015-04-09,01:00,Fercal I,DF01,FMC,29.46,ug/m3,manual
2015-04-14,01:00,Fercal I,DF01,FMC,20.28,ug/m3,manual
2015-04-18,01:00,Fercal I,DF01,FMC,20.29,ug/m3,manual
2015-04-24,01:00,Fercal I,DF01,FMC,12.07,ug/m3,manual
2015-04-29,01:00,Fercal I,DF01,FMC,14.48,ug/m3,manual
2015-05-01,01:00,Fercal I,DF01,FMC,9.17,ug/m3,manual
2015-05-05,01:00,Fercal I,DF01,FMC,40.09,ug/m3,manual
2015-05-07,01:00,Fercal I,DF01,FMC,22.67,ug/m3,manual
2015-05-11,01:00,Fercal I,DF01,FMC,13.38,ug/m3,manual
2015-05-15,01:00,Fercal I,DF01,FMC,23.19,ug/m3,manual
2015-05-23,01:00,Fercal I,DF01,FMC,10.95,ug/m3,manual
2015-05-26,01:00,Fercal I,DF01,FMC,32.83,ug/m3,manual
2015-05-31,01:00,Fercal I,DF01,FMC,16.22,ug/m3,manual
2015-06-02,01:00,Fercal I,DF01,FMC,6.76,ug/m3,manual
2015-06-06,01:00,Fercal I,DF01,FMC,14.48,ug/m3,manual
2015-06-10,01:00,Fercal I,DF01,FMC,12.07,ug/m3,manual
2015-06-13,01:00,Fercal I,DF01,FMC,23.19,ug/m3,manual
2015-06-16,01:00,Fercal I,DF01,FMC,62.11,ug/m3,manual
2015-06-21,01:00,Fercal I,DF01,FMC,7.05,ug/m3,manual
2015-06-24,01:00,Fercal I,DF01,FMC,26.07,ug/m3,manual
2015-06-29,01:00,Fercal I,DF01,FMC,7.88,ug/m3,manual
2015-07-05,01:00,Fercal I,DF01,FMC,17.38,ug/m3,manual
2015-07-07,01:00,Fercal I,DF01,FMC,12.08,ug/m3,manual
2015-07-11,01:00,Fercal I,DF01,FMC,14.48,ug/m3,manual
2015-07-31,01:00,Fercal I,DF01,FMC,9.17,ug/m3,manual
2015-08-04,01:00,Fercal I,DF01,FMC,55.53,ug/m3,manual
2015-08-19,01:00,Fercal I,DF01,FMC,9.74,ug/m3,manual
2015-08-22,01:00,Fercal I,DF01,FMC,23.18,ug/m3,manual
2015-09-10,01:00,Fercal I,DF01,FMC,4.35,ug/m3,manual
2015-09-12,01:00,Fercal I,DF01,FMC,4.35,ug/m3,manual
2015-09-20,01:00,Fercal I,DF01,FMC,4.35,ug/m3,manual
2015-09-28,01:00,Fercal I,DF01,FMC,17.37,ug/m3,manual
2015-01-06,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.06,ug/m3,manual
2015-01-08,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,42.02,ug/m3,manual
2015-01-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,54.49,ug/m3,manual
2015-01-13,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.16,ug/m3,manual
2015-01-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.17,ug/m3,manual
2015-01-18,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,43.54,ug/m3,manual
2015-01-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.07,ug/m3,manual
2015-01-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.06,ug/m3,manual
2015-01-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.06,ug/m3,manual
2015-01-30,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,33.99,ug/m3,manual
2015-02-03,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.14,ug/m3,manual
2015-02-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.07,ug/m3,manual
2015-02-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.06,ug/m3,manual
2015-02-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.07,ug/m3,manual
2015-02-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,31.29,ug/m3,manual
2015-02-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,23.09,ug/m3,manual
2015-03-03,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.16,ug/m3,manual
2015-03-08,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,11.36,ug/m3,manual
2015-03-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,28.38,ug/m3,manual
2015-03-17,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,15.9,ug/m3,manual
2015-03-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,15.89,ug/m3,manual
2015-03-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,37.1,ug/m3,manual
2015-03-31,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,23.08,ug/m3,manual
2015-04-06,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-04-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,3.41,ug/m3,manual
2015-04-12,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,3.41,ug/m3,manual
2015-04-14,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,20.44,ug/m3,manual
2015-04-18,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,7.19,ug/m3,manual
2015-04-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-04-29,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-05-01,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,3.41,ug/m3,manual
2015-05-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,15.89,ug/m3,manual
2015-05-07,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-05-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,10.22,ug/m3,manual
2015-05-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.06,ug/m3,manual
2015-05-23,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.18,ug/m3,manual
2015-05-31,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,13.62,ug/m3,manual
2015-06-02,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.16,ug/m3,manual
2015-06-06,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,13.63,ug/m3,manual
2015-06-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,28.38,ug/m3,manual
2015-06-13,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.16,ug/m3,manual
2015-06-16,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,40.51,ug/m3,manual
2015-06-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,7.19,ug/m3,manual
2015-06-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.16,ug/m3,manual
2015-06-29,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,28.38,ug/m3,manual
2015-07-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-07-07,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,20.25,ug/m3,manual
2015-07-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,28.39,ug/m3,manual
2015-07-31,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,28.43,ug/m3,manual
2015-08-04,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,31.41,ug/m3,manual
2015-08-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,43.54,ug/m3,manual
2015-08-19,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,18.14,ug/m3,manual
2015-08-22,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,13.61,ug/m3,manual
2015-09-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,25.73,ug/m3,manual
2015-09-12,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,23.24,ug/m3,manual
2015-09-20,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,3.41,ug/m3,manual
2015-09-28,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,25.73,ug/m3,manual
2015-10-06,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,20.44,ug/m3,manual
2015-10-14,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,15.89,ug/m3,manual
2015-10-22,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,75.25,ug/m3,manual
2015-10-30,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-11-26,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,20.44,ug/m3,manual
2015-12-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-12-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,9.46,ug/m3,manual
2015-12-19,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,20.44,ug/m3,manual
2015-12-23,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,13.62,ug/m3,manual
