Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2019-11-04,01:00,Fercal I,DF01,PTS,188.63,ug/m3,manual
2019-11-10,01:00,Fercal I,DF01,PTS,140.43,ug/m3,manual
2019-11-16,01:00,Fercal I,DF01,PTS,138.45,ug/m3,manual
2019-11-22,01:00,Fercal I,DF01,PTS,94.79,ug/m3,manual
2019-11-22,01:00,IFB - Samambaia,DF10,PTS,47.06,ug/m3,manual
2019-11-28,01:00,IFB - Samambaia,DF10,PTS,31.6,ug/m3,manual
2019-12-16,01:00,Rodoviária do Plano Piloto,DF03,MP10,76.76,ug/m3,manual
2019-12-22,01:00,Rodoviária do Plano Piloto,DF03,MP10,29.84,ug/m3,manual
2019-12-28,01:00,Rodoviária do Plano Piloto,DF03,MP10,24.83,ug/m3,manual
2019-12-16,01:00,Jardim Zoológico de Brasília,DF04,MP10,12.75,ug/m3,manual
2019-12-22,01:00,Jardim Zoológico de Brasília,DF04,MP10,10.71,ug/m3,manual
2019-12-28,01:00,Jardim Zoológico de Brasília,DF04,MP10,5.99,ug/m3,manual
2019-12-28,01:00,Fercal I,DF01,MP10,18.58,ug/m3,manual
2019-12-28,01:00,Fercal I,DF01,PTS,90.86,ug/m3,manual
2019-12-22,01:00,Fercal - Escola,DF11,PTS,31.57,ug/m3,manual
2019-12-28,01:00,Fercal - Escola,DF11,PTS,59.45,ug/m3,manual
2019-12-04,01:00,IFB - Samambaia,DF10,PTS,18.1,ug/m3,manual
2019-12-10,01:00,IFB - Samambaia,DF10,PTS,31.05,ug/m3,manual
2019-12-16,01:00,IFB - Samambaia,DF10,PTS,10.06,ug/m3,manual
2019-12-28,01:00,IFB - Samambaia,DF10,PTS,23.42,ug/m3,manual
