Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2017-06-09,01:00,Setor Comercial Sul,DF05,MP10,25.89,ug/m3,manual
2017-06-15,01:00,Setor Comercial Sul,DF05,MP10,15.46,ug/m3,manual
2017-06-21,01:00,Setor Comercial Sul,DF05,MP10,18.55,ug/m3,manual
2017-06-27,01:00,Setor Comercial Sul,DF05,MP10,15.35,ug/m3,manual
2017-11-15,01:00,Jardim Zoológico de Brasília,DF04,MP10,8.41,ug/m3,manual
2017-11-21,01:00,Jardim Zoológico de Brasília,DF04,MP10,14.85,ug/m3,manual
2017-11-27,01:00,Jardim Zoológico de Brasília,DF04,MP10,14.65,ug/m3,manual
2017-12-09,01:00,Jardim Zoológico de Brasília,DF04,MP10,8.71,ug/m3,manual
2017-12-16,01:00,Jardim Zoológico de Brasília,DF04,MP10,4.93,ug/m3,manual
2017-12-22,01:00,Jardim Zoológico de Brasília,DF04,MP10,12.05,ug/m3,manual
2017-12-28,01:00,Jardim Zoológico de Brasília,DF04,MP10,15.91,ug/m3,manual
